Transaction_ID,User_ID,Date,Description,Category 1,Category 2,Category 3,Debit,Credit,Balance,Type
1077,456,2022-05-18,Vodafone,Expense,Personal,Mobile Phone,453.33,0,48499.94,D
1075,456,2022-05-22,Bunnings Warehouse,Expense,Household,Maintenance & Improvements,37.72,0,48462.22,D
1080,456,2022-05-26,Stock Purchase,Income,Income,Investments,158.61,0,48303.61,D
1072,456,2022-05-28,Nail Salon,Expense,Personal,Hair & Beauty,398.37,0,47905.24,D
1070,456,2022-05-29,Mecca,Expense,Personal,Hair & Beauty,230.5,0,47674.74,D
1084,456,2022-06-01,Salary,Income,Income,Wages,0,8000,55674.74,C
1087,456,2022-06-03,AGL,Expense,Household,Utilities,114.51,0,55560.23,D
1090,456,2022-06-03,Fitness First,Expense,Personal,Fitness & Wellbeing,63.32,0,55496.91,D
1096,456,2022-06-04,Crown Casino,Expense,Leisure & Lifestyle,Lottery & Gambling,96.44,0,55400.47,D
1098,456,2022-06-04,Mortgage Lender,Expense,Household,Rent & Mortgage,177.63,0,55222.84,D
1088,456,2022-06-07,University,Expense,Personal,Education,134.88,0,55087.96,D
1091,456,2022-06-09,TPG,Expense,Household,Internet,196.91,0,54891.05,D
1089,456,2022-06-10,CityLink,Expense,Transport,Tolls,277.56,0,54613.49,D
1097,456,2022-06-10,McDonald's,Expense,Leisure & Lifestyle,Restaurants & Cafes,488.43,0,54125.06,D
1094,456,2022-06-12,Origin Energy,Expense,Household,Utilities,169.85,0,53955.21,D
1095,456,2022-06-16,RACV,Expense,Transport,"Car Insurance, Rego & Maintenance",288.57,0,53666.64,D
1085,456,2022-06-18,Coles,Expense,Household,Groceries,67.76,0,53598.88,D
1086,456,2022-06-20,Vape Shop,Expense,Leisure & Lifestyle,Tobacco & Vaping,223.65,0,53375.23,D
1093,456,2022-06-21,Amaysim,Expense,Personal,Mobile Phone,341.17,0,53034.06,D
1092,456,2022-06-23,Secure Parking,Expense,Transport,Parking,24.64,0,53009.42,D
1099,456,2022-07-01,Salary,Income,Income,Wages,0,8000,61009.42,C
1104,456,2022-07-02,Petbarn,Expense,Household,Pets,103.32,0,60906.1,D
1124,456,2022-07-03,University,Expense,Personal,Education,84.78,0,60821.32,D
1103,456,2022-07-04,Telstra,Expense,Personal,Mobile Phone,367.37,0,60453.95,D
1120,456,2022-07-04,Steam,Expense,Leisure & Lifestyle,"Apps, Games & Software",466.86,0,59987.09,D
1113,456,2022-07-07,Greencross Vets,Expense,Household,Pets,25.91,0,59961.18,D
1105,456,2022-07-09,Birthday Gift,Expense,Personal,Gifts & Donations,477.34,0,59483.84,D
1111,456,2022-07-09,Sydney Water,Expense,Household,Utilities,445.09,0,59038.75,D
1128,456,2022-07-09,Anytime Fitness,Expense,Personal,Fitness & Wellbeing,138.42,0,58900.33,D
1122,456,2022-07-10,Ticketek,Expense,Leisure & Lifestyle,Events & Gigs,232.98,0,58667.35,D
1125,456,2022-07-10,Coles,Expense,Household,Groceries,173.7,0,58493.65,D
1109,456,2022-07-11,IGA,Expense,Household,Groceries,122.62,0,58371.03,D
1115,456,2022-07-12,Bupa,Expense,Personal,Health & Medical,82.75,0,58288.28,D
1119,456,2022-07-12,Moshtix,Expense,Leisure & Lifestyle,Events & Gigs,445.99,0,57842.29,D
1108,456,2022-07-15,Moshtix,Expense,Leisure & Lifestyle,Events & Gigs,285.46,0,57556.83,D
1117,456,2022-07-15,Netflix,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",118.55,0,57438.28,D
1102,456,2022-07-16,BP,Expense,Transport,Fuel,99.66,0,57338.62,D
1121,456,2022-07-16,Stock Purchase,Expense,Personal,Investments,422.76,0,56915.86,D
1123,456,2022-07-16,Post Office,Expense,Personal,Life Admin,51.74,0,56864.12,D
1114,456,2022-07-17,Bank Transfer,Transfer,Transfer,Transfer,413.68,0,56450.44,D
1129,456,2022-07-17,Shell,Expense,Transport,Fuel,450.12,0,56000.32,D
1127,456,2022-07-18,Uber,Expense,Transport,Taxies & Share Cars,452.63,0,55547.69,D
1100,456,2022-07-20,RACV,Expense,Household,Rates & Insurance,448.98,0,55098.71,D
1116,456,2022-07-21,Online Course Provider,Expense,Personal,Education,382.31,0,54716.4,D
1118,456,2022-07-24,Caltex,Expense,Transport,Fuel,271.44,0,54444.96,D
1112,456,2022-07-26,Stock Purchase,Expense,Personal,Investments,111.29,0,54333.67,D
1126,456,2022-07-26,Anytime Fitness,Expense,Personal,Fitness & Wellbeing,273.06,0,54060.61,D
1101,456,2022-07-27,Sydney Olympic Park,Expense,Transport,Parking,456.06,0,53604.55,D
1106,456,2022-07-28,Car Loan Provider,Expense,Transport,Car Repayments,127.85,0,53476.7,D
1107,456,2022-07-28,RACV,Expense,Transport,"Car Insurance, Rego & Maintenance",54.34,0,53422.36,D
1110,456,2022-07-28,Post Office,Expense,Personal,Life Admin,210.67,0,53211.69,D
1130,456,2022-08-01,Salary,Income,Income,Wages,0,8000,61211.69,C
1136,456,2022-08-04,City of Melbourne,Expense,Transport,Parking,175.98,0,61035.71,D
1139,456,2022-08-04,Lawyer,Expense,Personal,Life Admin,398.6,0,60637.11,D
1132,456,2022-08-05,Venmo,Transfer,Transfer,Transfer,126.23,0,60510.88,D
1138,456,2022-08-05,Toys R Us,Expense,Personal,Children & Family,317.35,0,60193.53,D
1140,456,2022-08-11,BP,Expense,Transport,Fuel,481.23,0,59712.3,D
1135,456,2022-08-13,Optus,Expense,Personal,Mobile Phone,116.76,0,59595.54,D
1137,456,2022-08-13,Zara,Expense,Personal,Clothing & Accessories,264.04,0,59331.5,D
1142,456,2022-08-13,Stock Purchase,Income,Income,Investments,876.39,0,58455.11,D
1141,456,2022-08-20,Online Course Provider,Expense,Personal,Education,237.16,0,58217.95,D
1131,456,2022-08-22,Rooftop Bar,Expense,Leisure & Lifestyle,Pubs & Bars,451.25,0,57766.7,D
1134,456,2022-08-27,Cigarettes,Expense,Leisure & Lifestyle,Tobacco & Vaping,328.37,0,57438.33,D
1133,456,2022-08-29,BP,Expense,Transport,Fuel,148.27,0,57290.06,D
1143,456,2022-09-01,Salary,Income,Income,Wages,0,8000,65290.06,C
1149,456,2022-09-05,TAB,Expense,Leisure & Lifestyle,Lottery & Gambling,126.31,0,65163.75,D
1144,456,2022-09-13,Chemist Warehouse,Expense,Personal,Health & Medical,14.22,0,65149.53,D
1152,456,2022-09-14,Stock Purchase,Expense,Personal,Investments,599.37,0,64550.16,D
1154,456,2022-09-14,MAC Cosmetics,Expense,Personal,Hair & Beauty,338.55,0,64211.61,D
1151,456,2022-09-17,BWS,Expense,Leisure & Lifestyle,Alcohol,143.15,0,64068.46,D
1146,456,2022-09-18,Myki,Expense,Transport,Public Transport,35.34,0,64033.12,D
1155,456,2022-09-19,Hair Salon,Expense,Personal,Hair & Beauty,251.81,0,63781.31,D
1148,456,2022-09-20,Petbarn,Expense,Household,Pets,234.77,0,63546.54,D
1150,456,2022-09-21,Vape Shop,Expense,Leisure & Lifestyle,Tobacco & Vaping,429.31,0,63117.23,D
1153,456,2022-09-23,Wilson Parking,Expense,Transport,Parking,359.62,0,62757.61,D
1145,456,2022-09-24,Hobby Store,Expense,Leisure & Lifestyle,Hobbies,13.12,0,62744.49,D
1147,456,2022-09-28,Steam,Expense,Leisure & Lifestyle,"Apps, Games & Software",255.23,0,62489.26,D
1156,456,2022-10-01,Salary,Income,Income,Wages,0,8000,70489.26,C
1168,456,2022-10-02,Charity Organization,Expense,Personal,Gifts & Donations,32.01,0,70457.25,D
1158,456,2022-10-08,EnergyAustralia,Expense,Household,Utilities,333.36,0,70123.89,D
1163,456,2022-10-08,BWS,Expense,Leisure & Lifestyle,Alcohol,143.77,0,69980.12,D
1166,456,2022-10-08,Accountant,Expense,Personal,Life Admin,330.68,0,69649.44,D
1160,456,2022-10-10,Lawyer,Expense,Personal,Life Admin,448.16,0,69201.28,D
1161,456,2022-10-10,UberEats,Expense,Leisure & Lifestyle,Takeaway,207.9,0,68993.38,D
1162,456,2022-10-10,Domino's Pizza,Expense,Leisure & Lifestyle,Restaurants & Cafes,475.57,0,68517.81,D
1170,456,2022-10-10,Bike Shop,Expense,Transport,Cycling,169.37,0,68348.44,D
1167,456,2022-10-11,Cocktail Bar,Expense,Leisure & Lifestyle,Pubs & Bars,434.29,0,67914.15,D
1174,456,2022-10-15,Cocktail Bar,Expense,Leisure & Lifestyle,Pubs & Bars,366.01,0,67548.14,D
1165,456,2022-10-17,QBE,Expense,Transport,"Car Insurance, Rego & Maintenance",278.62,0,67269.52,D
1169,456,2022-10-17,Birthday Gift,Expense,Personal,Gifts & Donations,355.02,0,66914.5,D
1173,456,2022-10-17,Stock Purchase,Income,Income,Investments,242.22,0,66672.28,D
1159,456,2022-10-19,AGL,Expense,Household,Utilities,491.03,0,66181.25,D
1157,456,2022-10-20,Bicycle Network,Expense,Transport,Cycling,203.2,0,65978.05,D
1172,456,2022-10-25,Google Play Store,Expense,Leisure & Lifestyle,"Apps, Games & Software",291.45,0,65686.6,D
1164,456,2022-10-29,Hungry Jack's,Expense,Leisure & Lifestyle,Restaurants & Cafes,104.55,0,65582.05,D
1171,456,2022-10-29,Adobe Creative Cloud,Expense,Leisure & Lifestyle,"Apps, Games & Software",97.83,0,65484.22,D
1175,456,2022-11-01,Salary,Income,Income,Wages,0,8000,73484.22,C
1185,456,2022-11-04,Cotton On,Expense,Personal,Clothing & Accessories,416.39,0,73067.83,D
1181,456,2022-11-06,PetSmart,Expense,Household,Pets,10.67,0,73057.16,D
1177,456,2022-11-09,Bunnings Warehouse,Expense,Household,Maintenance & Improvements,258.37,0,72798.79,D
1180,456,2022-11-11,IKEA,Expense,Household,Maintenance & Improvements,95.64,0,72703.15,D
1178,456,2022-11-13,Bicycle Network,Expense,Transport,Cycling,255.76,0,72447.39,D
1184,456,2022-11-14,Medibank,Expense,Personal,Health & Medical,32.62,0,72414.77,D
1183,456,2022-11-17,Steam,Expense,Leisure & Lifestyle,"Apps, Games & Software",199.03,0,72215.74,D
1176,456,2022-11-18,PetSmart,Expense,Household,Pets,74.73,0,72141.01,D
1186,456,2022-11-19,Art Supply Store,Expense,Leisure & Lifestyle,Hobbies,129.37,0,72011.64,D
1179,456,2022-11-25,Nail Salon,Expense,Personal,Hair & Beauty,430.21,0,71581.43,D
1182,456,2022-11-27,Stock Purchase,Expense,Personal,Investments,723.41,0,70858.02,D
1187,456,2022-12-01,Salary,Income,Income,Wages,0,8000,78858.02,C
1200,456,2022-12-04,Cycling Apparel Store,Expense,Transport,Cycling,466.38,0,78391.64,D
1192,456,2022-12-07,Telstra,Expense,Personal,Mobile Phone,358.3,0,78033.34,D
1197,456,2022-12-07,Toyota Finance,Expense,Transport,Car Repayments,386.02,0,77647.32,D
1199,456,2022-12-08,Anytime Fitness,Expense,Personal,Fitness & Wellbeing,22.75,0,77624.57,D
1188,456,2022-12-09,Stock Purchase,Income,Income,Investments,161.28,0,77463.29,D
1189,456,2022-12-10,Nail Salon,Expense,Personal,Hair & Beauty,266.1,0,77197.19,D
1203,456,2022-12-10,NRMA,Expense,Transport,"Car Insurance, Rego & Maintenance",30.04,0,77167.15,D
1196,456,2022-12-12,Uniqlo,Expense,Personal,Clothing & Accessories,274.49,0,76892.66,D
1195,456,2022-12-15,Sportsbet,Expense,Leisure & Lifestyle,Lottery & Gambling,166.24,0,76726.42,D
1191,456,2022-12-16,Bunnings Warehouse,Expense,Household,Maintenance & Improvements,36.06,0,76690.36,D
1198,456,2022-12-16,Sports Equipment Store,Expense,Leisure & Lifestyle,Hobbies,258.55,0,76431.81,D
1201,456,2022-12-16,Lawyer,Expense,Personal,Life Admin,115.92,0,76315.89,D
1202,456,2022-12-16,Google Play Store,Expense,Leisure & Lifestyle,"Apps, Games & Software",42.74,0,76273.15,D
1193,456,2022-12-18,CityLink,Expense,Transport,Tolls,281.09,0,75992.06,D
1190,456,2022-12-28,Secure Parking,Expense,Transport,Parking,110.33,0,75881.73,D
1194,456,2022-12-28,NRMA,Expense,Household,Rates & Insurance,419.08,0,75462.65,D
1204,456,2022-12-28,Opal Card,Expense,Transport,Public Transport,122.25,0,75340.4,D
1205,456,2023-01-01,Salary,Income,Income,Wages,0,8000,83340.4,C
1206,456,2023-01-02,PayPal,Transfer,Transfer,Transfer,305.68,0,83034.72,D
1216,456,2023-01-05,UberEats,Expense,Leisure & Lifestyle,Takeaway,102.46,0,82932.26,D
1230,456,2023-01-06,H&M,Expense,Personal,Clothing & Accessories,139.66,0,82792.6,D
1231,456,2023-01-06,Yoga Studio,Expense,Personal,Fitness & Wellbeing,269.82,0,82522.78,D
1213,456,2023-01-07,RSPCA,Expense,Household,Pets,36.99,0,82485.79,D
1218,456,2023-01-07,Greencross Vets,Expense,Household,Pets,224.67,0,82261.12,D
1209,456,2023-01-08,Subway,Expense,Leisure & Lifestyle,Restaurants & Cafes,387.55,0,81873.57,D
1229,456,2023-01-08,Priceline Pharmacy,Expense,Personal,Health & Medical,483.27,0,81390.3,D
1208,456,2023-01-11,Birthday Gift,Expense,Personal,Gifts & Donations,219.04,0,81171.26,D
1212,456,2023-01-12,DoorDash,Expense,Leisure & Lifestyle,Takeaway,240.72,0,80930.54,D
1220,456,2023-01-12,GoFundMe,Expense,Personal,Gifts & Donations,28.08,0,80902.46,D
1214,456,2023-01-14,QBE,Expense,Transport,"Car Insurance, Rego & Maintenance",27.31,0,80875.15,D
1224,456,2023-01-14,TAB,Expense,Leisure & Lifestyle,Lottery & Gambling,130.04,0,80745.11,D
1227,456,2023-01-14,UberEats,Expense,Leisure & Lifestyle,Takeaway,475.72,0,80269.39,D
1221,456,2023-01-19,The Iconic,Expense,Personal,Clothing & Accessories,226.75,0,80042.64,D
1210,456,2023-01-21,TransLink,Expense,Transport,Public Transport,208.14,0,79834.5,D
1228,456,2023-01-22,Secure Parking,Expense,Transport,Parking,86.86,0,79747.64,D
1226,456,2023-01-23,EnergyAustralia,Expense,Household,Utilities,188.05,0,79559.59,D
1222,456,2023-01-24,EnergyAustralia,Expense,Household,Utilities,322.18,0,79237.41,D
1215,456,2023-01-25,BP,Expense,Transport,Fuel,478.67,0,78758.74,D
1211,456,2023-01-26,Lawyer,Expense,Personal,Life Admin,368.37,0,78390.37,D
1225,456,2023-01-26,Petbarn,Expense,Household,Pets,355.92,0,78034.45,D
1207,456,2023-01-28,Ola,Expense,Transport,Taxies & Share Cars,26.63,0,78007.82,D
1217,456,2023-01-28,Cigarettes,Expense,Leisure & Lifestyle,Tobacco & Vaping,31.96,0,77975.86,D
1223,456,2023-01-28,Telstra,Expense,Household,Internet,99.46,0,77876.4,D
1219,456,2023-01-29,Sephora,Expense,Personal,Hair & Beauty,459.73,0,77416.67,D
1232,456,2023-02-01,Salary,Income,Income,Wages,0,8000,85416.67,C
1242,456,2023-02-04,E-Toll,Expense,Transport,Tolls,158.58,0,85258.09,D
1246,456,2023-02-05,7-Eleven,Expense,Transport,Fuel,234.32,0,85023.77,D
1240,456,2023-02-08,Telstra,Expense,Household,Internet,247.07,0,84776.7,D
1235,456,2023-02-11,CityLink,Expense,Transport,Tolls,434.51,0,84342.19,D
1244,456,2023-02-11,Bike Shop,Expense,Transport,Cycling,14.11,0,84328.08,D
1234,456,2023-02-12,Cycling Apparel Store,Expense,Transport,Cycling,136.88,0,84191.2,D
1241,456,2023-02-12,13cabs,Expense,Transport,Taxies & Share Cars,370.79,0,83820.41,D
1245,456,2023-02-14,Suncorp,Expense,Transport,"Car Insurance, Rego & Maintenance",255.93,0,83564.48,D
1238,456,2023-02-15,Medibank,Expense,Personal,Health & Medical,359.14,0,83205.34,D
1239,456,2023-02-18,Nail Salon,Expense,Personal,Hair & Beauty,135.51,0,83069.83,D
1237,456,2023-02-19,Charity Organization,Expense,Personal,Gifts & Donations,162.64,0,82907.19,D
1249,456,2023-02-19,BP,Expense,Transport,Fuel,341.05,0,82566.14,D
1248,456,2023-02-21,Petbarn,Expense,Household,Pets,355.63,0,82210.51,D
1236,456,2023-02-23,PetSmart,Expense,Household,Pets,417.31,0,81793.2,D
1233,456,2023-02-24,Myki,Expense,Transport,Public Transport,341.23,0,81451.97,D
1243,456,2023-02-27,Secure Parking,Expense,Transport,Parking,25.38,0,81426.59,D
1247,456,2023-03-01,Local Pub,Expense,Leisure & Lifestyle,Pubs & Bars,352.01,0,81074.58,D
1250,456,2023-03-01,Salary,Income,Income,Wages,0,8000,89074.58,C
1255,456,2023-03-02,Local Pub,Expense,Leisure & Lifestyle,Pubs & Bars,95.83,0,88978.75,D
1265,456,2023-03-02,Amaysim,Expense,Personal,Mobile Phone,298.98,0,88679.77,D
1260,456,2023-03-03,Subway,Expense,Leisure & Lifestyle,Restaurants & Cafes,65.87,0,88613.9,D
1270,456,2023-03-03,Greencross Vets,Expense,Household,Pets,187.07,0,88426.83,D
1252,456,2023-03-04,Hobby Store,Expense,Leisure & Lifestyle,Hobbies,466.45,0,87960.38,D
1251,456,2023-03-06,Car Loan Provider,Expense,Transport,Car Repayments,191.98,0,87768.4,D
1256,456,2023-03-06,Tutoring Service,Expense,Personal,Education,222.99,0,87545.41,D
1259,456,2023-03-06,Printing Service,Expense,Personal,Life Admin,74.2,0,87471.21,D
1271,456,2023-03-07,Petbarn,Expense,Household,Pets,418.72,0,87052.49,D
1262,456,2023-03-11,DoorDash,Expense,Leisure & Lifestyle,Takeaway,11.15,0,87041.34,D
1266,456,2023-03-12,Shell,Expense,Transport,Fuel,300.42,0,86740.92,D
1257,456,2023-03-14,Venmo,Transfer,Transfer,Transfer,249.46,0,86491.46,D
1261,456,2023-03-14,Stock Purchase,Expense,Personal,Investments,942.1,0,85549.36,D
1268,456,2023-03-14,Costco,Expense,Household,Groceries,318.32,0,85231.04,D
1263,456,2023-03-18,Venmo,Transfer,Transfer,Transfer,277.7,0,84953.34,D
1253,456,2023-03-19,YouTube Premium,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",412.13,0,84541.21,D
1272,456,2023-03-19,Ticketek,Expense,Leisure & Lifestyle,Events & Gigs,420.59,0,84120.62,D
1267,456,2023-03-20,Tobacco Store,Expense,Leisure & Lifestyle,Tobacco & Vaping,429.88,0,83690.74,D
1254,456,2023-03-27,IGA,Expense,Household,Groceries,286.83,0,83403.91,D
1258,456,2023-03-28,Printing Service,Expense,Personal,Life Admin,193.13,0,83210.78,D
1264,456,2023-03-28,TAB,Expense,Leisure & Lifestyle,Lottery & Gambling,403.01,0,82807.77,D
1269,456,2023-03-29,Stock Purchase,Income,Income,Investments,843.07,0,81964.7,D
1273,456,2023-04-01,Salary,Income,Income,Wages,0,8000,89964.7,C
1280,456,2023-04-02,Secure Parking,Expense,Transport,Parking,288.14,0,89676.56,D
1288,456,2023-04-02,NRMA,Expense,Household,Rates & Insurance,389.53,0,89287.03,D
1289,456,2023-04-04,TPG,Expense,Household,Internet,254.9,0,89032.13,D
1281,456,2023-04-05,Cocktail Bar,Expense,Leisure & Lifestyle,Pubs & Bars,230.19,0,88801.94,D
1286,456,2023-04-05,Eventbrite,Expense,Leisure & Lifestyle,Events & Gigs,442.16,0,88359.78,D
1287,456,2023-04-05,PayPal,Transfer,Transfer,Transfer,491.05,0,87868.73,D
1291,456,2023-04-05,Bicycle Network,Expense,Transport,Cycling,448.36,0,87420.37,D
1294,456,2023-04-06,Ticketmaster,Expense,Leisure & Lifestyle,Events & Gigs,54.81,0,87365.56,D
1278,456,2023-04-08,Tutoring Service,Expense,Personal,Education,184.84,0,87180.72,D
1292,456,2023-04-09,Caltex,Expense,Transport,Fuel,313.32,0,86867.4,D
1283,456,2023-04-10,Airbnb,Expense,Leisure & Lifestyle,Holidays & Travel,380.08,0,86487.32,D
1275,456,2023-04-14,First Choice Liquor,Expense,Leisure & Lifestyle,Alcohol,411.98,0,86075.34,D
1282,456,2023-04-14,QBE,Expense,Transport,"Car Insurance, Rego & Maintenance",498.37,0,85576.97,D
1285,456,2023-04-14,Real Estate Agency,Expense,Household,Rent & Mortgage,96.34,0,85480.63,D
1295,456,2023-04-17,Vodafone,Expense,Personal,Mobile Phone,464.14,0,85016.49,D
1284,456,2023-04-18,Eventbrite,Expense,Leisure & Lifestyle,Events & Gigs,55.82,0,84960.67,D
1290,456,2023-04-23,Lawyer,Expense,Personal,Life Admin,427.8,0,84532.87,D
1293,456,2023-04-25,CityLink,Expense,Transport,Tolls,91.45,0,84441.42,D
1296,456,2023-04-25,Car Loan Provider,Expense,Transport,Car Repayments,424.55,0,84016.87,D
1297,456,2023-04-25,Car Loan Provider,Expense,Transport,Car Repayments,52.88,0,83963.99,D
1276,456,2023-04-27,Telstra,Expense,Personal,Mobile Phone,64.68,0,83899.31,D
1274,456,2023-04-28,Bupa,Expense,Personal,Health & Medical,388.68,0,83510.63,D
1277,456,2023-04-28,Sports Equipment Store,Expense,Leisure & Lifestyle,Hobbies,247.8,0,83262.83,D
1279,456,2023-04-28,Origin Energy,Expense,Household,Utilities,335.42,0,82927.41,D
1298,456,2023-05-01,Salary,Income,Income,Wages,0,8000,90927.41,C
1319,456,2023-05-03,Steam,Expense,Leisure & Lifestyle,"Apps, Games & Software",327.62,0,90599.79,D
1311,456,2023-05-04,Lowe's,Expense,Household,Maintenance & Improvements,114.63,0,90485.16,D
1317,456,2023-05-05,PayPal,Transfer,Transfer,Transfer,160.22,0,90324.94,D
1308,456,2023-05-06,Origin Energy,Expense,Household,Utilities,190.52,0,90134.42,D
1314,456,2023-05-07,RSPCA,Expense,Household,Pets,328.01,0,89806.41,D
1320,456,2023-05-07,Suncorp,Expense,Transport,"Car Insurance, Rego & Maintenance",182.66,0,89623.75,D
1302,456,2023-05-09,Toys R Us,Expense,Personal,Children & Family,370.16,0,89253.59,D
1318,456,2023-05-10,Myki,Expense,Transport,Public Transport,28.93,0,89224.66,D
1316,456,2023-05-11,Stock Purchase,Expense,Personal,Investments,817.62,0,88407.04,D
1312,456,2023-05-13,Telstra,Expense,Personal,Mobile Phone,128.8,0,88278.24,D
1300,456,2023-05-17,University,Expense,Personal,Education,217.29,0,88060.95,D
1306,456,2023-05-18,QBE,Expense,Transport,"Car Insurance, Rego & Maintenance",383.91,0,87677.04,D
1299,456,2023-05-19,KFC,Expense,Leisure & Lifestyle,Restaurants & Cafes,187.54,0,87489.5,D
1301,456,2023-05-19,Stock Purchase,Income,Income,Investments,697.54,0,86791.96,D
1304,456,2023-05-20,PetSmart,Expense,Household,Pets,200.33,0,86591.63,D
1315,456,2023-05-20,YouTube Premium,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",112.99,0,86478.64,D
1310,456,2023-05-21,Ticketek,Expense,Leisure & Lifestyle,Events & Gigs,386.61,0,86092.03,D
1313,456,2023-05-23,Yoga Studio,Expense,Personal,Fitness & Wellbeing,171.44,0,85920.59,D
1305,456,2023-05-24,Printing Service,Expense,Personal,Life Admin,79.94,0,85840.65,D
