Date,Transaction Description,Debit,Credit,Balance,Category 1,Category 2,Category 3,DR/CR
2021-11-17,eBay Sales Proceeds ,18,0,2193,Income,Income,Other Income,DR
2021-11-18,Local Hospital ,207,0,1986,Expense,Personal,Health & Medical,DR
2021-11-18, Jim’s Building Inspections ,96,0,1890,Expense,Household,Maintenance & Improvements,DR
2021-11-20,Coles Express ,52,0,1838,Expense,Transport,Fuel,DR
2021-11-20,Amazon Prime ,86,0,1752,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2021-11-20,Liquorland ,15,0,1737,Expense,Leisure & Lifestyle,Alcohol,DR
2021-11-21,Bridgestone Select ,165,0,1572,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2021-11-21,Village Cinemas ,140,0,1432,Expense,Leisure & Lifestyle,Entertainment,DR
2021-11-22,Bulk Billing Doctor ,73,0,1359,Expense,Personal,Health & Medical,DR
2021-11-22,Lorna Jane ,88,0,1271,Expense,Personal,Clothing & Accessories,DR
2021-11-23,Childcare Payments ,37,0,1234,Expense,Personal,Children & Family,DR
2021-11-24,MyCar Tyre & Auto ,39,0,1195,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2021-11-24,Chiropractor ,44,0,1151,Expense,Personal,Health & Medical,DR
2021-11-24,Apple Music ,44,0,1107,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2021-11-24,David Jones ,52,0,1055,Expense,Personal,Clothing & Accessories,DR
2021-11-26,The Athlete's Foot ,28,0,1027,Expense,Personal,Clothing & Accessories,DR
2021-11-27,Freedom Furniture ,20,0,1007,Expense,Household,Maintenance & Improvements,DR
2021-11-27,Taronga Zoo ,20,0,987,Expense,Leisure & Lifestyle,Entertainment,DR
2021-11-27,Domino’s Pizza ,32,0,955,Expense,Leisure & Lifestyle,Takeaway,DR
2021-11-27,The Body Shop ,21,0,934,Expense,Personal,Hair & Beauty,DR
2021-11-27,Physiotherapy Clinic ,24,0,910,Expense,Personal,Health & Medical,DR
2021-11-28,Bunnings Warehouse ,60,0,850,Expense,Household,Maintenance & Improvements,DR
2021-12-01,Monthly Income,0,6000,6850,Income,Income,Wages,CR
2021-12-02,Physiotherapy Clinic ,255,0,6595,Expense,Personal,Health & Medical,DR
2021-12-02,Bridgestone Select ,431,0,6164,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2021-12-04,Ice Cream Parlour ,418,0,5746,Expense,Leisure & Lifestyle,Takeaway,DR
2021-12-07,Airbnb Host Income ,58,0,5688,Income,Income,Other Income,DR
2021-12-08,Supercheap Auto ,341,0,5347,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2021-12-08,Dan Murphy’s ,167,0,5180,Expense,Leisure & Lifestyle,Alcohol,DR
2021-12-08,Tennis Australia ,319,0,4861,Expense,Personal,Fitness & Wellbeing,DR
2021-12-09,Local Hospital ,467,0,4394,Expense,Personal,Health & Medical,DR
2021-12-09,JB HiFi,399,0,3995,Expense,Leisure & Lifestyle,Electronics,DR
2021-12-09,Foxtel ,216,0,3779,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2021-12-10,Beachside Caravan Park ,5,0,3774,Expense,Leisure & Lifestyle,Holidays & Travel,DR
2021-12-10,Bridgestone Select ,249,0,3525,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2021-12-10,BWS ,228,0,3297,Expense,Leisure & Lifestyle,Alcohol,DR
2021-12-10,eBay Sales Proceeds ,104,0,3193,Income,Income,Other Income,DR
2021-12-11,Specsavers ,79,0,3114,Expense,Personal,Health & Medical,DR
2021-12-12,Dymocks ,307,0,2807,Expense,Leisure & Lifestyle,Hobbies,DR
2021-12-12,Culture Kings ,197,0,2610,Expense,Personal,Clothing & Accessories,DR
2021-12-12, EnergyAustralia ,116,0,2494,Expense,Household,Utilities,DR
2021-12-13,OfficeMax ,176,0,2318,Expense,Personal,Life Admin,DR
2021-12-13,QBE Insurance Claim Payout ,90,0,2228,Income,Income,Other Income,DR
2021-12-13,Café Nero ,59,0,2169,Expense,Leisure & Lifestyle,Restaurants & Cafes,DR
2021-12-14,OfficeMax ,26,0,2143,Expense,Personal,Life Admin,DR
2021-12-14,Big W ,147,0,1996,Expense,Personal,Children & Family,DR
2021-12-14,Endota Spa ,20,0,1976,Expense,Personal,Fitness & Wellbeing,DR
2021-12-15,Culture Kings ,166,0,1810,Expense,Personal,Clothing & Accessories,DR
2021-12-15,Swim Australia ,126,0,1684,Expense,Personal,Fitness & Wellbeing,DR
2021-12-16,Kayo Sports ,58,0,1626,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2021-12-17,Foxtel ,76,0,1550,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2021-12-17,Repco ,58,0,1492,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2021-12-18,Origin Energy ,29,0,1463,Expense,Household,Utilities,DR
2021-12-19,The Sydney Morning Herald ,29,0,1434,Expense,Personal,Education,DR
2021-12-19,Endota Spa ,70,0,1364,Expense,Personal,Fitness & Wellbeing,DR
2021-12-20,Sunburn Swimwear ,106,0,1258,Expense,Personal,Clothing & Accessories,DR
2021-12-20,Autobarn ,104,0,1154,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2021-12-20,Gardening Australia ,56,0,1098,Expense,Household,Maintenance & Improvements,DR
2021-12-22,Ice Cream Parlour ,75,0,1023,Expense,Leisure & Lifestyle,Takeaway,DR
2021-12-22,IKEA ,66,0,957,Expense,Household,Maintenance & Improvements,DR
2021-12-23,G8 Education ,71,0,886,Expense,Personal,Children & Family,DR
2021-12-23,Coles ,52,0,834,Expense,Household,Groceries,DR
2021-12-23,Decathlon ,41,0,793,Expense,Personal,Fitness & Wellbeing,DR
2021-12-24,Stand Up Paddleboard Rental ,25,0,768,Expense,Personal,Fitness & Wellbeing,DR
2021-12-24,Sunburn Swimwear ,43,0,725,Expense,Personal,Clothing & Accessories,DR
2021-12-25,Freedom Furniture ,36,0,689,Expense,Household,Maintenance & Improvements,DR
2021-12-25,Quay Restaurant ,14,0,675,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2021-12-25,Disney+ ,37,0,638,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2021-12-26, Jim’s Building Inspections ,34,0,604,Expense,Household,Maintenance & Improvements,DR
2021-12-26,Childcare Payments ,8,0,596,Expense,Personal,Children & Family,DR
2021-12-27,The Good Guys ,21,0,575,Expense,Household,"Furniture, Electronics & Homewares",DR
2021-12-27,eBay Sales Proceeds ,50,0,525,Income,Income,Other Income,DR
2021-12-28,Big W ,14,0,511,Expense,Personal,Children & Family,DR
2021-12-28,Soccer Clubs ,17,0,494,Expense,Personal,Fitness & Wellbeing,DR
2021-12-28,Westpac Dividend Deposit ,17,0,477,Income,Income,Investments,DR
2022-01-01,Monthly Income,0,6000,6477,Income,Income,Wages,CR
2022-01-02,National Hearing Care ,151,0,6326,Expense,Personal,Health & Medical,DR
2022-01-03,Beachside Yoga Classes ,536,0,5790,Expense,Personal,Fitness & Wellbeing,DR
2022-01-03,Optus ,41,0,5749,Expense,Personal,Mobile Phone,DR
2022-01-03,Dan Murphy’s ,382,0,5367,Expense,Leisure & Lifestyle,Alcohol,DR
2022-01-03,Centrelink JobSeeker Payment ,265,0,5102,Income,Income,Other Income,DR
2022-01-03,Physiotherapy Clinic ,229,0,4873,Expense,Personal,Health & Medical,DR
2022-01-04,The Victory Hotel ,73,0,4800,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2022-01-04,Airbnb Host Income ,364,0,4436,Income,Income,Other Income,DR
2022-01-04,The Ivy ,207,0,4229,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2022-01-05,Rip Curl ,293,0,3936,Expense,Personal,Clothing & Accessories,DR
2022-01-05,Soccer Clubs ,319,0,3617,Expense,Personal,Fitness & Wellbeing,DR
2022-01-05,Flight Centre ,150,0,3467,Expense,Leisure & Lifestyle,Holidays & Travel,DR
2022-01-05,Guardian Childcare & Education ,109,0,3358,Expense,Personal,Children & Family,DR
2022-01-06, EnergyAustralia ,11,0,3347,Expense,Household,Utilities,DR
2022-01-06,Optus ,41,0,3306,Expense,Personal,Mobile Phone,DR
2022-01-07,Toys 'R' Us ,88,0,3218,Expense,Personal,CHildren & Family,DR
2022-01-07,Who Gives A Crap ,126,0,3092,Expense,Household,Groceries,DR
2022-01-07,Hungry Jack’s ,310,0,2782,Expense,Leisure & Lifestyle,Takeaway,DR
2022-01-07,Camp Australia ,189,0,2593,Expense,Leisure & Lifestyle,Hobbies,DR
2022-01-08,Beachside Caravan Park ,165,0,2428,Expense,Leisure & Lifestyle,Holidays & Travel,DR
2022-01-09,Child Support Agency Deposit ,41,0,2387,Income,Income,Other Income,DR
2022-01-09,Snap Fitness ,160,0,2227,Expense,Personal,Fitness & Wellbeing,DR
2022-01-09,Netflix ,214,0,2013,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2022-01-10,Stand Up Paddleboard Rental ,95,0,1918,Expense,Personal,Fitness & Wellbeing,DR
2022-01-10,Sylvan Learning ,91,0,1827,Expense,Personal,Education,DR
2022-01-11,The Baxter Inn ,14,0,1813,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2022-01-11, National Bank ,11,0,1802,Expense,Personal,Fees & Charges,DR
2022-01-11,Soccer Clubs ,41,0,1761,Expense,Personal,Fitness & Wellbeing,DR
2022-01-12,Foxtel ,37,0,1724,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2022-01-12,Foxtel ,164,0,1560,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2022-01-12,Amazon Prime ,119,0,1441,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2022-01-12,Ultra Tune ,33,0,1408,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2022-01-13,Pathology Lab ,111,0,1297,Expense,Personal,Health & Medical,DR
2022-01-13,Officeworks ,71,0,1226,Expense,Personal,Life Admin,DR
2022-01-13,Culture Kings ,26,0,1200,Expense,Personal,Clothing & Accessories,DR
2022-01-13,Café Nero ,52,0,1148,Expense,Leisure & Lifestyle,Restaurants & Cafes,DR
2022-01-14,Shell V Power,9,0,1139,Expense,Transport,Fuel,DR
2022-01-15,Freedom Furniture ,47,0,1092,Expense,Household,Maintenance & Improvements,DR
2022-01-16,Netflix ,94,0,998,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2022-01-16,Coles Express ,25,0,973,Expense,Transport,Fuel,DR
2022-01-16,Freedom Furniture ,37,0,936,Expense,Household,Maintenance & Improvements,DR
2022-01-18,Timezone ,23,0,913,Expense,Leisure & Lifestyle,Entertainment,DR
2022-01-19,Timezone ,8,0,905,Expense,Leisure & Lifestyle,Entertainment,DR
2022-01-20,The Body Shop ,48,0,857,Expense,Personal,Hair & Beauty,DR
2022-01-21,Stan ,81,0,776,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2022-01-21,Beachside Yoga Classes ,57,0,719,Expense,Personal,Fitness & Wellbeing,DR
2022-01-22,IKEA ,13,0,706,Expense,Household,Maintenance & Improvements,DR
2022-01-23,Rooftop Bar ,13,0,693,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2022-01-23,SEQTA ,5,0,688,Expense,Personal,Education,DR
2022-01-24,Beacon Lighting ,63,0,625,Expense,Household,Maintenance & Improvements,DR
2022-01-25,Stand Up Paddleboard Rental ,46,0,579,Expense,Personal,Fitness & Wellbeing,DR
2022-01-25,Fernwood Fitness ,26,0,553,Expense,Personal,Fitness & Wellbeing,DR
2022-01-26,Stand Up Paddleboard Rental ,23,0,530,Expense,Personal,Fitness & Wellbeing,DR
2022-01-26,Flight Centre ,54,0,476,Expense,Leisure & Lifestyle,Holidays & Travel,DR
2022-01-26,Country Road ,19,0,457,Expense,Personal,Clothing & Accessories,DR
2022-01-27,Acupuncture Clinic ,28,0,429,Expense,Personal,Health & Medical,DR
2022-01-27,Domino’s Pizza ,20,0,409,Expense,Leisure & Lifestyle,Takeaway,DR
2022-01-27,Spotify ,14,0,395,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2022-01-28,Australian Veterinary Association ,34,0,361,Expense,Household,Pets,DR
2022-02-01,Monthly Income,0,6000,6361,Income,Income,Wages,CR
2022-02-02,Australian Veterinary Association ,217,0,6144,Expense,Household,Pets,DR
2022-02-03,Beachside Caravan Park ,177,0,5967,Expense,Leisure & Lifestyle,Holidays & Travel,DR
2022-02-03,Tabcorp ,554,0,5413,Expense,Leisure & Lifestyle,Lottery & Gambling,DR
2022-02-04,The Sydney Morning Herald ,178,0,5235,Expense,Personal,Education,DR
2022-02-04,Toys 'R' Us ,451,0,4784,Expense,Personal,CHildren & Family,DR
2022-02-04,Sunnybank Hotel ,13,0,4771,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2022-02-04,Bunnings Warehouse ,168,0,4603,Expense,Household,Maintenance & Improvements,DR
2022-02-06,Crown Perth ,206,0,4397,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2022-02-08,Anytime Fitness ,142,0,4255,Expense,Personal,Fitness & Wellbeing,DR
2022-02-08,Beach Café ,260,0,3995,Expense,Leisure & Lifestyle,Restaurants & Cafes,DR
2022-02-08,Target ,40,0,3955,Expense,Personal,Clothing & Accessories,DR
2022-02-08,AMF Bowling ,62,0,3893,Expense,Leisure & Lifestyle,Entertainment,DR
2022-02-09,The Ivy ,233,0,3660,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2022-02-09,Bridgestone Select ,219,0,3441,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2022-02-10, The Good Guys ,220,0,3221,Expense,Household,"Furniture, Electronics & Homewares",DR
2022-02-10,Zone Bowling ,32,0,3189,Expense,Leisure & Lifestyle,Entertainment,DR
2022-02-11,Coles Express ,81,0,3108,Expense,Transport,Fuel,DR
2022-02-12,Telstra ,235,0,2873,Expense,Personal,Mobile Phone,DR
2022-02-12,Audible ,281,0,2592,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2022-02-12,Adobe Creative Cloud ,109,0,2483,Expense,Leisure & Lifestyle,Hobbies,DR
2022-02-13,Supercheap Auto ,38,0,2445,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2022-02-13,Pathology Lab ,70,0,2375,Expense,Personal,Health & Medical,DR
2022-02-14,Dymocks ,180,0,2195,Expense,Leisure & Lifestyle,Hobbies,DR
2022-02-14,JB HiFi,56,0,2139,Expense,Leisure & Lifestyle,Electronics,DR
2022-02-15,Interest Payment from Commonwealth Bank ,23,0,2116,Income,Income,Investments,DR
2022-02-16,The Australian ,6,0,2110,Expense,Personal,Education,DR
2022-02-17,Aqua Fun Park ,15,0,2095,Expense,Leisure & Lifestyle,Holidays & Travel,DR
2022-02-17,Physiotherapy Clinic ,118,0,1977,Expense,Personal,Health & Medical,DR
2022-02-18,F45 Training ,53,0,1924,Expense,Personal,Fitness & Wellbeing,DR
2022-02-18,Guzman y Gomez ,64,0,1860,Expense,Leisure & Lifestyle,Takeaway,DR
2022-02-20,Chiropractor ,140,0,1720,Expense,Personal,Health & Medical,DR
2022-02-21,ATO Tax Refund ,121,0,1599,Income,Income,Other Income,DR
2022-02-22,Dymocks ,143,0,1456,Expense,Leisure & Lifestyle,Hobbies,DR
2022-02-22, Meriton Apartments ,124,0,1332,Expense,Household,Rates & Insurance,DR
2022-02-23,Myer ,116,0,1216,Expense,Personal,Clothing & Accessories,DR
2022-02-24,King Swim ,95,0,1121,Expense,Personal,Fitness & Wellbeing,DR
2022-02-24,EnergyAustralia ,9,0,1112,Expense,Household,Utilities,DR
2022-02-25,Target ,54,0,1058,Expense,Personal,Clothing & Accessories,DR
2022-02-25,Sea Kayak Tours ,41,0,1017,Expense,Leisure & Lifestyle,Holidays & Travel,DR
2022-02-26,Fernwood Fitness ,8,0,1009,Expense,Personal,Fitness & Wellbeing,DR
2022-02-26,Harvey Norman ,85,0,924,Expense,Household,"Furniture, Electronics & Homewares",DR
2022-02-26,Health Food Store ,82,0,842,Expense,Personal,Fitness & Wellbeing,DR
2022-02-26,AGL Energy ,39,0,803,Expense,Household,Utilities,DR
2022-02-26,Disney+ ,61,0,742,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2022-02-27,Dan Murphy’s ,60,0,682,Expense,Leisure & Lifestyle,Alcohol,DR
2022-03-01,Monthly Income,0,6000,6682,Income,Income,Wages,CR
2022-03-02,Payday Advance ,91,0,6591,Income,Income,Other Income,DR
2022-03-03,National Hearing Care ,448,0,6143,Expense,Personal,Health & Medical,DR
2022-03-05,Ultra Tune ,333,0,5810,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2022-03-06,Amazon Prime ,151,0,5659,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2022-03-06, Fantastic Furniture ,200,0,5459,Expense,Household,"Furniture, Electronics & Homewares",DR
2022-03-07,PayPal Transfer from Sale ,410,0,5049,Income,Income,Other Income,DR
2022-03-12,Harris Farm Markets ,454,0,4595,Expense,Household,Groceries,DR
2022-03-13,Sea Life Aquarium ,225,0,4370,Expense,Leisure & Lifestyle,Entertainment,DR
2022-03-14,Supercheap Auto ,213,0,4157,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2022-03-14,Guardian Childcare & Education ,333,0,3824,Expense,Personal,Children & Family,DR
2022-03-14,Le Creuset ,248,0,3576,Expense,Household,"Furniture, Electronics & Homewares",DR
2022-03-14,Big W ,299,0,3277,Expense,Personal,Children & Family,DR
2022-03-16,Costco ,88,0,3189,Expense,Household,Groceries,DR
2022-03-18,Boost Juice Bars ,166,0,3023,Expense,Leisure & Lifestyle,Takeaway,DR
2022-03-20,Menulog ,59,0,2964,Expense,Leisure & Lifestyle,Takeaway,DR
2022-03-20,CommSec Share Trading Gains ,57,0,2907,Income,Income,Investments,DR
2022-03-21,EnergyAustralia ,242,0,2665,Expense,Household,Utilities,DR
2022-03-22,Bulk Billing Doctor ,140,0,2525,Expense,Personal,Health & Medical,DR
2022-03-22,Service NSW ,205,0,2320,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2022-03-23,Budget Direct Car Insurance ,211,0,2109,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2022-03-24,ALDI ,169,0,1940,Expense,Household,Groceries,DR
2022-03-24,Lorna Jane ,14,0,1926,Expense,Personal,Clothing & Accessories,DR
2022-03-24,ATO Tax Refund ,56,0,1870,Income,Income,Other Income,DR
2022-03-25,T2 Tea ,139,0,1731,Expense,Personal,Fitness & Wellbeing,DR
2022-03-28,Dental Clinic ,25,0,1706,Expense,Personal,Health & Medical,DR
2022-03-28,Telstra ,86,0,1620,Expense,Personal,Mobile Phone,DR
2022-04-01,Monthly Income,0,6000,7620,Income,Income,Wages,CR
2022-04-03,The Espy ,239,0,7381,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2022-04-03,Optus ,279,0,7102,Expense,Personal,Mobile Phone,DR
2022-04-03,Le Creuset ,202,0,6900,Expense,Household,"Furniture, Electronics & Homewares",DR
2022-04-04,The Sydney Morning Herald ,567,0,6333,Expense,Personal,Education,DR
2022-04-04,Crown Perth ,518,0,5815,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2022-04-05,Centrelink JobSeeker Payment ,400,0,5415,Income,Income,Other Income,DR
2022-04-06,Harvey Norman ,60,0,5355,Expense,Household,"Furniture, Electronics & Homewares",DR
2022-04-06,Sunburn Swimwear ,43,0,5312,Expense,Personal,Clothing & Accessories,DR
2022-04-08,Goodstart Early Learning ,369,0,4943,Expense,Personal,Children & Family,DR
2022-04-09,Jetts Fitness ,165,0,4778,Expense,Personal,Fitness & Wellbeing,DR
2022-04-09, Fantastic Furniture ,58,0,4720,Expense,Household,"Furniture, Electronics & Homewares",DR
2022-04-09,The Athlete's Foot ,136,0,4584,Expense,Personal,Clothing & Accessories,DR
2022-04-09,Health Food Store ,122,0,4462,Expense,Personal,Fitness & Wellbeing,DR
2022-04-09,ALDI ,246,0,4216,Expense,Household,Groceries,DR
2022-04-10,EnergyAustralia ,403,0,3813,Expense,Household,Utilities,DR
2022-04-10,NRMA Roadside Assistance ,151,0,3662,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2022-04-10,Salary Deposit from Woolworths Group ,99,0,3563,Income,Income,Wages,DR
2022-04-10,South East Water ,333,0,3230,Expense,Household,Utilities,DR
2022-04-11, The Good Guys ,158,0,3072,Expense,Household,"Furniture, Electronics & Homewares",DR
2022-04-11,Crown Perth ,131,0,2941,Expense,Leisure & Lifestyle,Pubs & Bars,DR
2022-04-12,Taronga Zoo ,27,0,2914,Expense,Leisure & Lifestyle,Entertainment,DR
2022-04-12,Local Hospital ,126,0,2788,Expense,Personal,Health & Medical,DR
2022-04-12,AMF Bowling ,136,0,2652,Expense,Leisure & Lifestyle,Entertainment,DR
2022-04-13,VicRoads ,71,0,2581,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2022-04-13,Billabong ,24,0,2557,Expense,Personal,Clothing & Accessories,DR
2022-04-14,Acupuncture Clinic ,88,0,2469,Expense,Personal,Health & Medical,DR
2022-04-14,Supercheap Auto ,116,0,2353,Expense,Transport,"Car Insurance, Rego & Maintenance",DR
2022-04-14,KU Children's Services ,125,0,2228,Expense,Personal,Children & Family,DR
2022-04-15,National Hearing Care ,84,0,2144,Expense,Personal,Health & Medical,DR
2022-04-16,Booktopia ,95,0,2049,Expense,Leisure & Lifestyle,Hobbies,DR
2022-04-17,The Coffee Club ,101,0,1948,Expense,Leisure & Lifestyle,Restaurants & Cafes,DR
2022-04-17,Village Cinemas ,141,0,1807,Expense,Leisure & Lifestyle,Entertainment,DR
2022-04-18,Pathology Lab ,101,0,1706,Expense,Personal,Health & Medical,DR
2022-04-18,Dental Clinic ,160,0,1546,Expense,Personal,Health & Medical,DR
2022-04-18,Adairs ,101,0,1445,Expense,Household,"Furniture, Electronics & Homewares",DR
2022-04-19,Music Academy ,32,0,1413,Expense,Leisure & Lifestyle,Hobbies,DR
2022-04-19,Childcare Payments ,80,0,1333,Expense,Personal,Children & Family,DR
2022-04-19,Chemist Warehouse ,37,0,1296,Expense,Personal,Health & Medical,DR
2022-04-20,Caltex ,46,0,1250,Expense,Transport,Fuel,DR
2022-04-20,Optus ,16,0,1234,Expense,Personal,Mobile Phone,DR
2022-04-21,Optus ,81,0,1153,Expense,Personal,Mobile Phone,DR
2022-04-21,School Locker ,89,0,1064,Expense,Personal,Children & Family,DR
2022-04-21,ABC Reading Eggs ,90,0,974,Expense,Personal,Education,DR
2022-04-22,Adobe Creative Cloud ,8,0,966,Expense,Leisure & Lifestyle,Hobbies,DR
2022-04-23,Optometrist ,32,0,934,Expense,Personal,Health & Medical,DR
2022-04-23,Adobe Creative Cloud ,49,0,885,Expense,Leisure & Lifestyle,Hobbies,DR
2022-04-24,Music Academy ,74,0,811,Expense,Leisure & Lifestyle,Hobbies,DR
2022-04-25,Surfstitch ,39,0,772,Expense,Personal,Clothing & Accessories,DR
2022-04-25,Stan ,43,0,729,Expense,Leisure & Lifestyle,"Tv, Music & Streaming",DR
2022-04-26,Interest Payment from Commonwealth Bank ,71,0,658,Income,Income,Investments,DR
2022-04-26,YMCA ,25,0,633,Expense,Personal,Fitness & Wellbeing,DR
2022-04-26,Payday Advance ,55,0,578,Income,Income,Other Income,DR
2022-04-27,BrewDog ,52,0,526,Expense,Leisure & Lifestyle,Alcohol,DR
2022-04-28,Little Athletics ,36,0,490,Expense,Personal,Fitness & Wellbeing,DR
2022-05-01,Monthly Income,0,6000,6490,Income,Income,Wages,CR
2022-05-03,City Beach ,492,0,5998,Expense,Personal,Clothing & Accessories,DR
